Time;x;y;z;7c:9e:bd:f9:c3:72;7c:9e:bd:f0:91:c6;7c:9e:bd:f1:d3:e6;7c:9e:bd:f0:87:de;7c:9e:bd:f1:d6:92;7c:9e:bd:f8:d5:de;7c:9e:bd:f1:e3:96;7c:9e:bd:f9:ad:76
02/01/2021 16:07;44,0;0,0;2,0;-86,0;-79;-80;-79;-84,0;-89;-71,0;-200,0
02/01/2021 16:07;44,0;0,0;2,0;-77,0;-84;-81;-78;-84,0;-89;-90,0;-91,0
02/01/2021 16:07;44,0;0,0;2,0;-78,0;-82;-79;-79;-86,0;-78;-84,0;-200,0
02/01/2021 16:07;46,0;0,0;2,0;-77,0;-87;-79;-86;-77,0;-75;-71,0;-90,0
02/01/2021 16:07;46,0;0,0;2,0;-76,0;-85;-79;-87;-78,0;-81;-72,0;-93,0
02/01/2021 16:07;46,0;0,0;2,0;-76,0;-86;-79;-81;-79,0;-77;-72,0;-91,0
02/01/2021 16:07;46,0;0,0;2,0;-75,0;-85;-81;-86;-78,0;-85;-71,0;-93,0
02/01/2021 16:07;46,0;0,0;2,0;-74,0;-85;-78;-81;-78,0;-77;-71,0;-91,0
02/01/2021 16:08;75,0;0,0;2,0;-79,0;-83;-81;-86;-83,0;-86;-82,0;-95,0
02/01/2021 16:08;75,0;0,0;2,0;-78,0;-82;-81;-89;-76,0;-86;-73,0;-94,0
02/01/2021 16:08;75,0;0,0;2,0;-81,0;-91;-87;-87;-79,0;-87;-73,0;-200,0
02/01/2021 16:08;75,0;0,0;2,0;-78,0;-81;-81;-90;-76,0;-87;-79,0;-200,0
02/01/2021 16:08;75,0;0,0;2,0;-77,0;-81;-83;-86;-76,0;-86;-72,0;-92,0
02/01/2021 16:08;74,0;0,0;2,0;-77,0;-76;-86;-86;-87,0;-83;-71,0;-89,0
02/01/2021 16:08;74,0;0,0;2,0;-76,0;-76;-94;-86;-90,0;-84;-70,0;-85,0
02/01/2021 16:08;74,0;0,0;2,0;-76,0;-76;-85;-87;-80,0;-83;-71,0;-87,0
02/01/2021 16:08;74,0;0,0;2,0;-77,0;-83;-86;-85;-91,0;-82;-71,0;-84,0
02/01/2021 16:08;74,0;0,0;2,0;-77,0;-76;-87;-90;-90,0;-85;-70,0;-89,0
02/01/2021 16:09;73,0;0,0;2,0;-75,0;-82;-81;-82;-82,0;-73;-78,0;-87,0
02/01/2021 16:09;73,0;0,0;2,0;-75,0;-81;-84;-82;-83,0;-72;-78,0;-200,0
02/01/2021 16:09;73,0;0,0;2,0;-76,0;-80;-81;-84;-87,0;-72;-77,0;-87,0
02/01/2021 16:09;73,0;0,0;2,0;-75,0;-80;-82;-87;-85,0;-70;-77,0;-87,0
02/01/2021 16:09;73,0;0,0;2,0;-75,0;-81;-84;-84;-83,0;-73;-78,0;-87,0
02/01/2021 16:09;72,0;0,0;2,0;-81,0;-81;-77;-86;-74,0;-79;-77,0;-89,0
02/01/2021 16:09;72,0;0,0;2,0;-78,0;-81;-76;-81;-76,0;-76;-75,0;-90,0
02/01/2021 16:09;72,0;0,0;2,0;-79,0;-81;-77;-84;-74,0;-78;-75,0;-89,0
02/01/2021 16:09;72,0;0,0;2,0;-79,0;-81;-76;-83;-75,0;-82;-75,0;-89,0
02/01/2021 16:09;72,0;0,0;2,0;-79,0;-82;-76;-83;-74,0;-83;-73,0;-90,0
02/01/2021 16:09;14,0;0,0;2,0;-74,0;-78;-89;-86;-82,0;-75;-83,0;-85,0
02/01/2021 16:09;14,0;0,0;2,0;-72,0;-84;-83;-82;-81,0;-76;-74,0;-85,0
02/01/2021 16:09;14,0;0,0;2,0;-73,0;-76;-83;-83;-83,0;-74;-74,0;-82,0
02/01/2021 16:10;14,0;0,0;2,0;-73,0;-75;-90;-86;-80,0;-74;-73,0;-85,0
02/01/2021 16:10;14,0;0,0;2,0;-73,0;-76;-83;-83;-81,0;-75;-73,0;-85,0
02/01/2021 16:10;15,0;0,0;2,0;-72,0;-78;-86;-72;-85,0;-73;-81,0;-91,0
02/01/2021 16:10;15,0;0,0;2,0;-75,0;-77;-85;-73;-86,0;-75;-82,0;-89,0
02/01/2021 16:10;15,0;0,0;2,0;-71,0;-77;-87;-73;-91,0;-72;-80,0;-87,0
02/01/2021 16:10;15,0;0,0;2,0;-72,0;-78;-84;-73;-89,0;-80;-83,0;-87,0
02/01/2021 16:10;15,0;0,0;2,0;-72,0;-77;-87;-73;-88,0;-71;-83,0;-87,0
02/01/2021 16:10;41,0;0,0;2,0;-81,0;-73;-86;-77;-83,0;-71;-87,0;-85,0
02/01/2021 16:10;41,0;0,0;2,0;-77,0;-75;-89;-77;-88,0;-70;-76,0;-85,0
02/01/2021 16:10;41,0;0,0;2,0;-76,0;-74;-87;-75;-87,0;-71;-76,0;-83,0
02/01/2021 16:10;41,0;0,0;2,0;-77,0;-74;-87;-77;-89,0;-70;-74,0;-86,0
02/01/2021 16:10;41,0;0,0;2,0;-81,0;-74;-86;-75;-93,0;-70;-75,0;-84,0
02/01/2021 16:10;43,0;0,0;2,0;-83,0;-78;-82;-86;-82,0;-72;-75,0;-85,0
02/01/2021 16:10;43,0;0,0;2,0;-81,0;-76;-78;-86;-74,0;-84;-73,0;-90,0
02/01/2021 16:11;43,0;0,0;2,0;-93,0;-79;-77;-85;-89,0;-89;-87,0;-85,0
02/01/2021 16:11;43,0;0,0;2,0;-81,0;-78;-77;-83;-73,0;-74;-73,0;-86,0
02/01/2021 16:11;43,0;0,0;2,0;-82,0;-78;-77;-82;-73,0;-74;-73,0;-88,0
02/01/2021 16:11;85,0;0,0;2,0;-79,0;-81;-77;-91;-82,0;-79;-77,0;-200,0
02/01/2021 16:11;85,0;0,0;2,0;-80,0;-80;-77;-86;-81,0;-77;-75,0;-200,0
02/01/2021 16:11;85,0;0,0;2,0;-79,0;-87;-76;-87;-81,0;-78;-78,0;-92,0
02/01/2021 16:11;85,0;0,0;2,0;-80,0;-79;-77;-90;-82,0;-78;-76,0;-200,0
02/01/2021 16:11;85,0;0,0;2,0;-79,0;-85;-77;-92;-81,0;-78;-79,0;-200,0
02/01/2021 16:11;40,0;0,0;2,0;-76,0;-75;-87;-74;-93,0;-73;-81,0;-91,0
02/01/2021 16:11;40,0;0,0;2,0;-88,0;-76;-89;-77;-92,0;-73;-80,0;-88,0
02/01/2021 16:11;40,0;0,0;2,0;-89,0;-76;-90;-78;-88,0;-73;-82,0;-90,0
02/01/2021 16:12;40,0;0,0;2,0;-90,0;-78;-89;-77;-91,0;-77;-80,0;-92,0
02/01/2021 16:12;40,0;0,0;2,0;-89,0;-76;-90;-78;-90,0;-73;-82,0;-93,0
02/01/2021 16:12;42,0;0,0;2,0;-76,0;-82;-93;-74;-78,0;-82;-77,0;-87,0
02/01/2021 16:12;42,0;0,0;2,0;-77,0;-90;-92;-74;-79,0;-81;-83,0;-89,0
02/01/2021 16:12;42,0;0,0;2,0;-76,0;-80;-88;-74;-84,0;-75;-77,0;-89,0
02/01/2021 16:12;42,0;0,0;2,0;-77,0;-81;-87;-74;-83,0;-87;-76,0;-89,0
02/01/2021 16:12;42,0;0,0;2,0;-76,0;-81;-88;-74;-80,0;-86;-77,0;-88,0
02/01/2021 16:13;12,0;0,0;2,0;-73,0;-76;-72;-83;-91,0;-70;-76,0;-93,0
02/01/2021 16:13;12,0;0,0;2,0;-74,0;-77;-71;-84;-200,0;-69;-76,0;-80,0
02/01/2021 16:13;12,0;0,0;2,0;-73,0;-78;-73;-83;-92,0;-70;-75,0;-81,0
02/01/2021 16:13;12,0;0,0;2,0;-78,0;-77;-73;-82;-200,0;-70;-75,0;-81,0
02/01/2021 16:13;12,0;0,0;2,0;-72,0;-76;-72;-82;-91,0;-70;-76,0;-80,0
02/01/2021 16:13;13,0;0,0;2,0;-71,0;-87;-80;-76;-86,0;-74;-72,0;-83,0
02/01/2021 16:13;13,0;0,0;2,0;-76,0;-87;-81;-79;-84,0;-73;-72,0;-91,0
02/01/2021 16:13;13,0;0,0;2,0;-72,0;-80;-83;-81;-88,0;-75;-73,0;-88,0
02/01/2021 16:13;13,0;0,0;2,0;-77,0;-81;-81;-81;-93,0;-75;-73,0;-91,0
02/01/2021 16:13;13,0;0,0;2,0;-77,0;-84;-82;-79;-87,0;-76;-73,0;-90,0
02/01/2021 16:13;37,0;0,0;2,0;-74,0;-73;-79;-73;-87,0;-65;-80,0;-87,0
02/01/2021 16:14;37,0;0,0;2,0;-74,0;-74;-78;-73;-85,0;-65;-84,0;-87,0
02/01/2021 16:14;37,0;0,0;2,0;-74,0;-82;-84;-80;-91,0;-65;-83,0;-86,0
02/01/2021 16:14;37,0;0,0;2,0;-74,0;-74;-79;-81;-86,0;-65;-85,0;-87,0
02/01/2021 16:14;37,0;0,0;2,0;-74,0;-74;-79;-82;-84,0;-66;-82,0;-86,0
02/01/2021 16:14;39,0;0,0;2,0;-73,0;-90;-82;-76;-85,0;-71;-79,0;-86,0
02/01/2021 16:14;39,0;0,0;2,0;-73,0;-89;-80;-76;-88,0;-71;-78,0;-84,0
02/01/2021 16:14;39,0;0,0;2,0;-73,0;-88;-81;-76;-85,0;-72;-79,0;-86,0
02/01/2021 16:14;39,0;0,0;2,0;-73,0;-86;-84;-76;-86,0;-71;-77,0;-85,0
02/01/2021 16:14;39,0;0,0;2,0;-79,0;-86;-81;-76;-85,0;-72;-79,0;-79,0
02/01/2021 16:14;68,0;0,0;2,0;-78,0;-88;-74;-81;-85,0;-76;-82,0;-90,0
02/01/2021 16:14;68,0;0,0;2,0;-82,0;-83;-75;-75;-86,0;-75;-78,0;-89,0
02/01/2021 16:14;68,0;0,0;2,0;-78,0;-86;-83;-81;-86,0;-75;-79,0;-93,0
02/01/2021 16:14;68,0;0,0;2,0;-82,0;-84;-79;-80;-84,0;-81;-77,0;-91,0
02/01/2021 16:14;68,0;0,0;2,0;-79,0;-83;-81;-74;-92,0;-75;-79,0;-93,0
02/01/2021 16:15;69,0;0,0;2,0;-71,0;-80;-82;-73;-82,0;-75;-75,0;-83,0
02/01/2021 16:15;69,0;0,0;2,0;-86,0;-81;-81;-84;-83,0;-80;-75,0;-85,0
02/01/2021 16:15;69,0;0,0;2,0;-71,0;-80;-82;-85;-83,0;-80;-74,0;-82,0
02/01/2021 16:15;69,0;0,0;2,0;-72,0;-79;-91;-84;-87,0;-74;-75,0;-84,0
02/01/2021 16:15;69,0;0,0;2,0;-72,0;-79;-81;-83;-84,0;-80;-75,0;-82,0
02/01/2021 16:15;70,0;0,0;2,0;-76,0;-81;-81;-78;-80,0;-78;-82,0;-78,0
02/01/2021 16:15;70,0;0,0;2,0;-77,0;-72;-80;-73;-80,0;-78;-72,0;-79,0
02/01/2021 16:15;70,0;0,0;2,0;-85,0;-78;-81;-82;-84,0;-78;-71,0;-78,0
02/01/2021 16:15;70,0;0,0;2,0;-75,0;-72;-80;-73;-80,0;-77;-72,0;-78,0
02/01/2021 16:15;70,0;0,0;2,0;-76,0;-73;-80;-74;-81,0;-79;-71,0;-79,0
02/01/2021 16:15;71,0;0,0;2,0;-78,0;-78;-82;-74;-74,0;-72;-82,0;-87,0
02/01/2021 16:16;71,0;0,0;2,0;-78,0;-77;-81;-74;-75,0;-73;-82,0;-88,0
02/01/2021 16:16;71,0;0,0;2,0;-77,0;-84;-84;-77;-75,0;-72;-73,0;-88,0
02/01/2021 16:16;71,0;0,0;2,0;-77,0;-79;-80;-73;-75,0;-71;-84,0;-87,0
02/01/2021 16:16;71,0;0,0;2,0;-77,0;-79;-83;-74;-75,0;-73;-82,0;-89,0
02/01/2021 16:16;36,0;0,0;2,0;-77,0;-87;-73;-76;-88,0;-67;-75,0;-88,0
02/01/2021 16:16;36,0;0,0;2,0;-77,0;-85;-76;-74;-85,0;-67;-76,0;-88,0
02/01/2021 16:16;36,0;0,0;2,0;-77,0;-84;-73;-74;-88,0;-67;-76,0;-88,0
02/01/2021 16:16;36,0;0,0;2,0;-77,0;-76;-74;-74;-85,0;-67;-76,0;-81,0
02/01/2021 16:16;36,0;0,0;2,0;-77,0;-84;-75;-74;-88,0;-67;-75,0;-81,0
02/01/2021 16:16;38,0;0,0;2,0;-73,0;-76;-81;-76;-93,0;-67;-85,0;-85,0
02/01/2021 16:17;38,0;0,0;2,0;-72,0;-94;-85;-75;-90,0;-69;-85,0;-86,0
02/01/2021 16:17;38,0;0,0;2,0;-72,0;-93;-85;-79;-86,0;-66;-85,0;-85,0
02/01/2021 16:17;38,0;0,0;2,0;-73,0;-75;-86;-69;-93,0;-70;-88,0;-81,0
02/01/2021 16:17;38,0;0,0;2,0;-72,0;-75;-90;-79;-95,0;-66;-78,0;-80,0
02/01/2021 16:17;81,0;0,0;2,0;-77,0;-91;-80;-79;-90,0;-76;-74,0;-87,0
02/01/2021 16:17;81,0;0,0;2,0;-78,0;-81;-89;-80;-89,0;-78;-74,0;-90,0
02/01/2021 16:17;81,0;0,0;2,0;-77,0;-90;-89;-79;-92,0;-77;-87,0;-89,0
02/01/2021 16:17;81,0;0,0;2,0;-76,0;-81;-81;-80;-92,0;-72;-87,0;-91,0
02/01/2021 16:18;81,0;0,0;2,0;-75,0;-89;-81;-81;-91,0;-77;-75,0;-89,0
02/01/2021 16:18;10,0;0,0;2,0;-79,0;-73;-84;-67;-83,0;-71;-82,0;-87,0
02/01/2021 16:18;10,0;0,0;2,0;-96,0;-73;-82;-67;-83,0;-71;-83,0;-86,0
02/01/2021 16:18;10,0;0,0;2,0;-78,0;-73;-83;-68;-85,0;-65;-83,0;-86,0
02/01/2021 16:18;10,0;0,0;2,0;-78,0;-73;-82;-67;-84,0;-71;-82,0;-90,0
02/01/2021 16:18;10,0;0,0;2,0;-95,0;-75;-84;-72;-83,0;-72;-77,0;-84,0
02/01/2021 16:18;11,0;0,0;2,0;-79,0;-69;-75;-73;-88,0;-65;-81,0;-89,0
02/01/2021 16:18;11,0;0,0;2,0;-78,0;-69;-75;-75;-81,0;-65;-82,0;-87,0
02/01/2021 16:18;11,0;0,0;2,0;-79,0;-70;-74;-75;-81,0;-64;-81,0;-85,0
02/01/2021 16:18;11,0;0,0;2,0;-79,0;-71;-79;-73;-83,0;-72;-81,0;-90,0
02/01/2021 16:19;11,0;0,0;2,0;-79,0;-70;-75;-75;-82,0;-65;-80,0;-92,0
02/01/2021 16:19;33,0;0,0;2,0;-76,0;-67;-81;-67;-87,0;-71;-83,0;-88,0
02/01/2021 16:19;33,0;0,0;2,0;-76,0;-68;-71;-65;-91,0;-70;-86,0;-87,0
02/01/2021 16:19;33,0;0,0;2,0;-76,0;-65;-83;-66;-87,0;-69;-85,0;-82,0
02/01/2021 16:19;33,0;0,0;2,0;-76,0;-68;-83;-65;-89,0;-70;-86,0;-87,0
02/01/2021 16:19;33,0;0,0;2,0;-79,0;-67;-82;-66;-89,0;-69;-85,0;-81,0
02/01/2021 16:19;35,0;0,0;2,0;-70,0;-64;-76;-73;-85,0;-64;-85,0;-88,0
02/01/2021 16:19;35,0;0,0;2,0;-70,0;-65;-78;-71;-89,0;-63;-86,0;-83,0
02/01/2021 16:19;35,0;0,0;2,0;-71,0;-65;-78;-71;-85,0;-63;-83,0;-83,0
02/01/2021 16:19;35,0;0,0;2,0;-71,0;-64;-78;-72;-85,0;-64;-86,0;-84,0
02/01/2021 16:19;35,0;0,0;2,0;-70,0;-64;-78;-72;-85,0;-64;-78,0;-83,0
02/01/2021 16:20;67,0;0,0;2,0;-82,0;-70;-88;-73;-90,0;-77;-80,0;-83,0
02/01/2021 16:20;67,0;0,0;2,0;-82,0;-83;-86;-72;-91,0;-74;-80,0;-83,0
02/01/2021 16:20;67,0;0,0;2,0;-84,0;-70;-87;-72;-89,0;-76;-80,0;-82,0
02/01/2021 16:20;67,0;0,0;2,0;-83,0;-71;-87;-73;-88,0;-75;-80,0;-81,0
02/01/2021 16:20;67,0;0,0;2,0;-84,0;-71;-85;-82;-90,0;-74;-81,0;-92,0
02/01/2021 16:20;66,0;0,0;2,0;-84,0;-71;-72;-85;-83,0;-72;-80,0;-83,0
02/01/2021 16:20;66,0;0,0;2,0;-80,0;-72;-72;-82;-79,0;-77;-80,0;-82,0
02/01/2021 16:20;66,0;0,0;2,0;-79,0;-78;-72;-84;-80,0;-77;-80,0;-89,0
02/01/2021 16:20;66,0;0,0;2,0;-84,0;-72;-71;-87;-82,0;-74;-80,0;-85,0
02/01/2021 16:20;66,0;0,0;2,0;-79,0;-72;-71;-85;-85,0;-79;-79,0;-88,0
02/01/2021 16:20;65,0;0,0;2,0;-83,0;-69;-71;-74;-200,0;-75;-81,0;-81,0
02/01/2021 16:20;65,0;0,0;2,0;-79,0;-69;-78;-72;-85,0;-72;-80,0;-84,0
02/01/2021 16:20;65,0;0,0;2,0;-81,0;-68;-79;-73;-87,0;-73;-81,0;-86,0
02/01/2021 16:21;65,0;0,0;2,0;-82,0;-68;-80;-73;-85,0;-76;-81,0;-85,0
02/01/2021 16:21;65,0;0,0;2,0;-80,0;-68;-71;-73;-93,0;-73;-79,0;-86,0
02/01/2021 16:21;64,0;0,0;2,0;-80,0;-73;-69;-71;-93,0;-65;-84,0;-83,0
02/01/2021 16:21;64,0;0,0;2,0;-80,0;-73;-69;-80;-92,0;-61;-84,0;-82,0
02/01/2021 16:21;64,0;0,0;2,0;-82,0;-72;-69;-72;-91,0;-61;-83,0;-82,0
02/01/2021 16:21;64,0;0,0;2,0;-87,0;-72;-69;-70;-96,0;-60;-81,0;-82,0
02/01/2021 16:21;64,0;0,0;2,0;-81,0;-66;-73;-71;-91,0;-61;-86,0;-81,0
02/01/2021 16:21;32,0;0,0;2,0;-83,0;-70;-75;-72;-91,0;-64;-81,0;-78,0
02/01/2021 16:21;32,0;0,0;2,0;-84,0;-73;-75;-77;-88,0;-64;-77,0;-77,0
02/01/2021 16:21;32,0;0,0;2,0;-85,0;-71;-73;-74;-200,0;-64;-78,0;-78,0
02/01/2021 16:21;32,0;0,0;2,0;-83,0;-73;-73;-80;-87,0;-65;-77,0;-78,0
02/01/2021 16:22;32,0;0,0;2,0;-84,0;-72;-75;-78;-87,0;-64;-77,0;-78,0
02/01/2021 16:22;34,0;0,0;2,0;-83,0;-65;-68;-81;-91,0;-67;-87,0;-78,0
02/01/2021 16:22;34,0;0,0;2,0;-85,0;-66;-68;-80;-80,0;-68;-78,0;-77,0
02/01/2021 16:22;34,0;0,0;2,0;-84,0;-66;-68;-78;-81,0;-69;-80,0;-78,0
02/01/2021 16:22;34,0;0,0;2,0;-82,0;-66;-67;-79;-81,0;-64;-80,0;-78,0
02/01/2021 16:22;34,0;0,0;2,0;-83,0;-72;-71;-70;-81,0;-60;-79,0;-81,0
02/01/2021 16:22;82,0;0,0;2,0;-85,0;-65;-81;-86;-82,0;-63;-87,0;-80,0
02/01/2021 16:22;82,0;0,0;2,0;-87,0;-66;-80;-76;-82,0;-63;-89,0;-75,0
02/01/2021 16:22;82,0;0,0;2,0;-89,0;-65;-88;-81;-85,0;-61;-86,0;-76,0
02/01/2021 16:22;82,0;0,0;2,0;-87,0;-65;-81;-76;-86,0;-62;-85,0;-71,0
02/01/2021 16:23;82,0;0,0;2,0;-87,0;-66;-80;-80;-85,0;-63;-87,0;-75,0
02/01/2021 16:23;31,0;0,0;2,0;-90,0;-75;-81;-72;-90,0;-66;-80,0;-77,0
02/01/2021 16:23;31,0;0,0;2,0;-81,0;-75;-78;-79;-88,0;-66;-79,0;-75,0
02/01/2021 16:23;31,0;0,0;2,0;-88,0;-77;-78;-72;-90,0;-64;-85,0;-76,0
02/01/2021 16:23;31,0;0,0;2,0;-91,0;-80;-88;-79;-90,0;-64;-81,0;-79,0
02/01/2021 16:23;31,0;0,0;2,0;-89,0;-72;-79;-79;-91,0;-65;-81,0;-79,0
02/01/2021 16:23;29,0;0,0;2,0;-78,0;-72;-72;-75;-85,0;-62;-81,0;-78,0
02/01/2021 16:23;29,0;0,0;2,0;-78,0;-72;-71;-80;-84,0;-62;-91,0;-79,0
02/01/2021 16:23;29,0;0,0;2,0;-78,0;-73;-71;-78;-82,0;-63;-89,0;-80,0
02/01/2021 16:23;29,0;0,0;2,0;-79,0;-71;-72;-78;-82,0;-62;-88,0;-77,0
02/01/2021 16:23;29,0;0,0;2,0;-78,0;-72;-71;-87;-83,0;-62;-88,0;-78,0
02/01/2021 16:23;9,0;0,0;2,0;-80,0;-71;-76;-67;-89,0;-61;-84,0;-89,0
02/01/2021 16:23;9,0;0,0;2,0;-80,0;-76;-75;-68;-88,0;-65;-86,0;-82,0
02/01/2021 16:24;9,0;0,0;2,0;-81,0;-71;-77;-68;-87,0;-61;-82,0;-81,0
02/01/2021 16:24;9,0;0,0;2,0;-80,0;-72;-76;-67;-87,0;-61;-81,0;-96,0
02/01/2021 16:24;9,0;0,0;2,0;-79,0;-71;-78;-80;-88,0;-65;-86,0;-93,0
02/01/2021 16:24;8,0;0,0;2,0;-81,0;-72;-76;-78;-93,0;-68;-81,0;-81,0
02/01/2021 16:24;8,0;0,0;2,0;-82,0;-65;-75;-78;-90,0;-69;-89,0;-82,0
02/01/2021 16:24;8,0;0,0;2,0;-82,0;-72;-75;-77;-91,0;-66;-81,0;-82,0
02/01/2021 16:24;8,0;0,0;2,0;-82,0;-65;-75;-76;-91,0;-69;-82,0;-82,0
02/01/2021 16:24;8,0;0,0;2,0;-81,0;-72;-74;-80;-90,0;-67;-82,0;-81,0
02/01/2021 16:24;63,0;0,0;2,0;-86,0;-61;-69;-77;-93,0;-73;-200,0;-78,0
02/01/2021 16:24;63,0;0,0;2,0;-88,0;-60;-69;-77;-88,0;-84;-89,0;-79,0
02/01/2021 16:24;63,0;0,0;2,0;-90,0;-60;-70;-77;-86,0;-80;-89,0;-79,0
02/01/2021 16:24;63,0;0,0;2,0;-89,0;-60;-69;-79;-200,0;-82;-90,0;-79,0
02/01/2021 16:24;63,0;0,0;2,0;-85,0;-61;-70;-78;-87,0;-73;-90,0;-79,0
02/01/2021 16:25;62,0;0,0;2,0;-84,0;-56;-71;-83;-90,0;-68;-91,0;-74,0
02/01/2021 16:25;62,0;0,0;2,0;-84,0;-59;-71;-83;-89,0;-68;-88,0;-75,0
02/01/2021 16:25;62,0;0,0;2,0;-85,0;-56;-71;-83;-89,0;-69;-89,0;-75,0
02/01/2021 16:25;62,0;0,0;2,0;-84,0;-57;-70;-82;-86,0;-68;-87,0;-75,0
02/01/2021 16:25;62,0;0,0;2,0;-84,0;-59;-71;-80;-87,0;-68;-89,0;-86,0
02/01/2021 16:25;61,0;0,0;2,0;-94,0;-67;-75;-81;-90,0;-66;-86,0;-78,0
02/01/2021 16:25;61,0;0,0;2,0;-91,0;-68;-74;-91;-86,0;-65;-86,0;-79,0
02/01/2021 16:25;61,0;0,0;2,0;-91,0;-68;-76;-83;-92,0;-76;-84,0;-78,0
02/01/2021 16:25;61,0;0,0;2,0;-94,0;-67;-76;-88;-87,0;-65;-87,0;-78,0
02/01/2021 16:25;61,0;0,0;2,0;-89,0;-67;-75;-81;-90,0;-65;-85,0;-77,0
02/01/2021 16:25;60,0;0,0;2,0;-87,0;-71;-75;-78;-92,0;-62;-82,0;-79,0
02/01/2021 16:25;60,0;0,0;2,0;-86,0;-80;-75;-76;-90,0;-62;-80,0;-79,0
02/01/2021 16:25;60,0;0,0;2,0;-87,0;-72;-76;-76;-91,0;-63;-81,0;-79,0
02/01/2021 16:26;60,0;0,0;2,0;-92,0;-72;-76;-76;-91,0;-63;-81,0;-79,0
02/01/2021 16:26;60,0;0,0;2,0;-88,0;-79;-75;-79;-94,0;-63;-81,0;-79,0
02/01/2021 16:26;30,0;0,0;2,0;-86,0;-71;-84;-72;-93,0;-69;-83,0;-82,0
02/01/2021 16:26;30,0;0,0;2,0;-85,0;-72;-84;-73;-93,0;-77;-80,0;-78,0
02/01/2021 16:26;30,0;0,0;2,0;-91,0;-72;-85;-72;-93,0;-77;-80,0;-78,0
02/01/2021 16:26;30,0;0,0;2,0;-86,0;-72;-80;-73;-94,0;-77;-83,0;-78,0
02/01/2021 16:26;30,0;0,0;2,0;-88,0;-70;-85;-72;-93,0;-69;-80,0;-78,0
02/01/2021 16:26;28,0;0,0;2,0;-94,0;-85;-77;-73;-200,0;-66;-86,0;-85,0
02/01/2021 16:26;28,0;0,0;2,0;-92,0;-84;-79;-79;-85,0;-65;-85,0;-78,0
02/01/2021 16:26;28,0;0,0;2,0;-85,0;-85;-77;-76;-86,0;-66;-87,0;-87,0
02/01/2021 16:26;28,0;0,0;2,0;-85,0;-86;-81;-74;-86,0;-67;-86,0;-78,0
02/01/2021 16:26;28,0;0,0;2,0;-93,0;-70;-78;-73;-85,0;-66;-85,0;-86,0
02/01/2021 16:27;6,0;0,0;2,0;-89,0;-67;-85;-81;-87,0;-76;-86,0;-81,0
02/01/2021 16:27;6,0;0,0;2,0;-82,0;-72;-76;-77;-85,0;-68;-88,0;-75,0
02/01/2021 16:27;6,0;0,0;2,0;-93,0;-66;-76;-79;-85,0;-76;-87,0;-80,0
02/01/2021 16:27;6,0;0,0;2,0;-84,0;-67;-85;-79;-85,0;-79;-88,0;-79,0
02/01/2021 16:27;6,0;0,0;2,0;-88,0;-66;-78;-78;-85,0;-75;-88,0;-76,0
02/01/2021 16:27;7,0;0,0;2,0;-87,0;-78;-66;-76;-200,0;-65;-87,0;-82,0
02/01/2021 16:28;7,0;0,0;2,0;-87,0;-71;-65;-79;-92,0;-65;-90,0;-74,0
02/01/2021 16:28;7,0;0,0;2,0;-90,0;-77;-65;-79;-200,0;-65;-91,0;-82,0
02/01/2021 16:28;7,0;0,0;2,0;-85,0;-77;-66;-79;-200,0;-65;-90,0;-74,0
02/01/2021 16:28;7,0;0,0;2,0;-87,0;-77;-66;-80;-200,0;-65;-93,0;-74,0
02/01/2021 16:28;25,0;0,0;2,0;-90,0;-69;-65;-74;-200,0;-89;-86,0;-76,0
02/01/2021 16:28;25,0;0,0;2,0;-89,0;-68;-78;-71;-89,0;-69;-89,0;-76,0
02/01/2021 16:28;25,0;0,0;2,0;-91,0;-69;-65;-72;-88,0;-70;-87,0;-75,0
02/01/2021 16:28;25,0;0,0;2,0;-90,0;-68;-65;-73;-92,0;-70;-85,0;-76,0
02/01/2021 16:28;25,0;0,0;2,0;-88,0;-69;-66;-75;-87,0;-70;-93,0;-75,0
02/01/2021 16:28;27,0;0,0;2,0;-88,0;-77;-76;-72;-200,0;-80;-87,0;-76,0
02/01/2021 16:28;27,0;0,0;2,0;-88,0;-72;-76;-76;-88,0;-68;-89,0;-78,0
02/01/2021 16:28;27,0;0,0;2,0;-85,0;-78;-76;-71;-89,0;-69;-88,0;-75,0
02/01/2021 16:28;27,0;0,0;2,0;-87,0;-73;-76;-76;-200,0;-68;-89,0;-77,0
02/01/2021 16:28;27,0;0,0;2,0;-88,0;-78;-75;-72;-89,0;-68;-88,0;-77,0
02/01/2021 16:29;83,0;0,0;2,0;-200,0;-68;-77;-77;-92,0;-70;-93,0;-75,0
02/01/2021 16:29;83,0;0,0;2,0;-200,0;-68;-79;-75;-86,0;-70;-91,0;-74,0
02/01/2021 16:29;83,0;0,0;2,0;-96,0;-67;-77;-80;-91,0;-71;-200,0;-74,0
02/01/2021 16:29;83,0;0,0;2,0;-94,0;-68;-79;-75;-86,0;-71;-200,0;-74,0
02/01/2021 16:29;83,0;0,0;2,0;-93,0;-68;-79;-76;-85,0;-70;-200,0;-74,0
02/01/2021 16:29;59,0;0,0;2,0;-200,0;-61;-80;-77;-95,0;-78;-87,0;-77,0
02/01/2021 16:29;59,0;0,0;2,0;-200,0;-61;-93;-78;-200,0;-75;-91,0;-77,0
02/01/2021 16:29;59,0;0,0;2,0;-200,0;-61;-81;-77;-93,0;-90;-87,0;-79,0
